trial,category,coverage,count,knn,ft,pre,fc,pc,own
shapenet75,airplane,-5.7779077577558695,326.0,0.028066786647248283,0.2482073307037353,-0.0595597624778747,1,0,airplane
shapenet80,airplane,0.0,0.0,0.751394032134782,0.0613974928855896,0.0355584025382995,0,0,telephone
shapenet82,airplane,-3.2398749362411148,85.33333333333333,0.15287652442042365,0.0139913856983184,-0.0057975053787231,0,0,bench
shapenet83,airplane,0.0,0.0,1.0951904786122628,-0.0155749320983886,-0.0697695016860961,0,0,cabinet
shapenet86,airplane,-3.0428987943118906,63.333333333333336,0.1335254518474822,-0.0040844678878784,-0.010015457868576,0,0,bench
shapenet87,airplane,-5.90824029049352,370.0,0.03484773092172379,0.1722871512174606,0.0677871406078338,1,1,airplane
shapenet90,airplane,-3.847170973940713,50.333333333333336,0.09965606203186735,0.021774411201477,0.1438702940940857,0,1,bench
shapenet91,airplane,0.0,0.0,1.1378750973943532,-0.1440933942794799,-0.1352855563163757,0,0,loudspeaker
shapenet97,airplane,0.0,0.0,0.6828363164137681,0.0114752054214477,-0.0528821349143981,0,0,car
shapenet101,airplane,0.0,0.0,0.2619747771221213,0.1651236414909362,0.1374700367450714,1,1,bench
shapenet102,airplane,0.0,0.0,0.4639656871146971,0.0521687120199203,0.1193779408931732,1,1,bench
shapenet103,airplane,-5.625910483326483,290.3333333333333,0.03930699436769882,0.1663281023502349,0.027547538280487,1,1,airplane
shapenet104,airplane,-5.9277217789847745,375.0,0.047482696163182146,0.2164688855409622,0.0419152379035949,1,1,airplane
shapenet107,airplane,0.0,0.0,0.789139283430306,-0.0563841164112091,-0.0259132087230682,0,0,car
shapenet110,airplane,-0.46209812037329684,0.6666666666666666,0.23321838036832043,0.0907687246799469,0.0757603645324707,1,1,watercraft
shapenet112,airplane,0.0,0.0,1.1733429097870436,0.0505478978157043,0.0573135018348693,1,1,cabinet
shapenet115,airplane,0.0,0.0,0.8753394503710271,0.0140842795372009,0.0159212350845336,0,0,display
shapenet116,airplane,0.0,0.0,0.5807975456935742,0.0076161623001098,0.0146422386169433,0,0,car
shapenet118,airplane,0.0,0.0,0.6992534916144931,-0.0390385091304779,0.0405457317829132,0,0,chair
shapenet119,airplane,0.0,0.0,1.0389808560205118,-0.0388992428779602,-0.06917405128479,0,0,chair
shapenet120,airplane,-3.127565254819429,72.0,0.11178294550585162,0.0234058797359466,0.0732601284980773,0,1,bench
shapenet123,airplane,0.0,0.0,0.47333094953327204,0.0803794860839843,0.0454006791114807,1,1,telephone
shapenet124,airplane,0.0,0.0,0.7139191788440392,-0.0680546164512634,-0.0428165197372436,0,0,car
shapenet125,airplane,0.0,0.0,1.033677485266095,0.0178972482681274,0.0512470602989196,0,0,sofa
shapenet126,airplane,-4.216429813193792,85.66666666666667,0.07988427214767939,0.0607876181602478,-0.0086700320243835,1,0,chair
shapenet128,airplane,0.0,0.0,0.2934445600818881,0.0913535952568054,0.0334146916866302,1,1,lamp
shapenet129,airplane,-5.121382744387485,168.33333333333334,0.04560838473122162,0.1504740118980407,-0.0149354636669158,1,0,watercraft
shapenet133,airplane,0.0,0.0,0.20420073154915772,-0.0143778920173645,-0.0082961320877075,0,0,lamp
shapenet134,airplane,0.0,0.0,1.108623799971513,0.0769024193286895,0.0987787246704101,1,1,loudspeaker
shapenet136,airplane,0.0,0.0,0.42992191682894537,0.0273051261901855,-0.004727303981781,0,0,watercraft
shapenet142,airplane,-2.8783254090242067,49.333333333333336,0.11417325995345805,0.1805917620658874,0.2693129777908325,1,1,bench
shapenet144,airplane,0.0,0.0,1.2088591642157638,0.0658440589904785,0.0823929905891418,1,1,cabinet
shapenet148,airplane,0.0,0.0,0.5393061118294985,0.1169648766517639,0.0157907009124755,1,0,watercraft
shapenet151,airplane,0.0,0.0,0.5849686423892777,0.0286324918270111,0.0378164649009704,0,1,loudspeaker
shapenet152,airplane,0.0,0.0,0.46891914708479865,0.1568226218223571,0.0681538879871368,1,1,watercraft
shapenet153,airplane,0.0,0.0,1.1666605805029764,-0.0869953632354736,-0.0997340083122253,0,0,cabinet
shapenet154,airplane,0.0,0.0,0.6640816754411202,0.0651012361049652,0.0678203701972961,1,1,car
shapenet156,airplane,-5.0442122547929555,240.66666666666666,0.05091162682973749,0.3708220645785332,0.1605275571346283,1,1,airplane
shapenet157,airplane,0.0,0.0,1.208639615400611,0.1240715384483337,0.1102774143218994,1,1,loudspeaker
shapenet160,airplane,0.0,0.0,0.7783787415362188,-0.076218843460083,-0.0514995455741882,0,0,table
shapenet161,airplane,0.0,0.0,0.7737560619145346,-0.0527220368385314,-0.0349398851394653,0,0,telephone
shapenet162,airplane,0.0,0.0,1.1423430040819917,-0.1405743360519409,-0.1361637115478515,0,0,loudspeaker
shapenet163,airplane,-5.900502091005259,368.0,0.030631970697459193,0.3857533559203148,0.1576379537582397,1,1,airplane
shapenet164,airplane,-6.091809995685781,466.6666666666667,0.02990001252644735,0.3005134835839271,0.0535483360290527,1,1,airplane
shapenet165,airplane,0.0,0.0,0.7465622416273393,-0.0554156601428985,-0.0400231480598449,0,0,car
shapenet167,airplane,-1.4301531470494637,24.0,0.19834990498666852,0.0223698616027832,0.0117198228836059,1,0,bench
shapenet169,airplane,0.0,0.0,0.6058035534796785,0.2397607564926147,0.2161377370357513,1,1,telephone
shapenet171,airplane,0.0,0.0,0.6359037603141887,0.109953224658966,0.0421214997768402,1,0,car
shapenet172,airplane,-6.130968842197187,463.0,0.023885071786839535,-0.0157893896102905,-0.0906313061714172,0,0,airplane
shapenet176,airplane,0.0,0.0,0.5226527569247058,0.0867978036403656,0.0840274095535278,1,1,table
shapenet178,airplane,0.0,0.0,0.4135141590005813,-0.0368968844413757,0.0885592997074127,0,1,watercraft
shapenet179,airplane,0.0,0.0,0.7885565752238998,-0.0998013615608215,-0.0824221968650817,0,0,cabinet
shapenet184,airplane,0.0,0.0,0.42827684591227316,0.056734874844551,0.0380235612392425,1,1,chair
shapenet185,airplane,0.0,0.0,0.9311114683362384,0.0598835945129394,0.0763335227966308,1,1,sofa
shapenet186,airplane,0.0,0.0,1.0708557111029506,0.3494183123111725,0.2805329263210296,1,1,chair
shapenet191,airplane,0.0,0.0,0.37345205290892,0.0612795650959014,-0.0038683712482452,1,0,watercraft
shapenet192,airplane,0.0,0.0,0.9069728002221682,0.0779868960380554,0.0491095781326293,1,1,table
shapenet193,airplane,0.0,0.0,0.8180283542035186,0.1483199000358581,0.1030685901641845,1,1,telephone
shapenet194,airplane,0.0,0.0,1.1997176905461668,0.118933618068695,0.1713669300079345,1,1,cabinet
shapenet196,airplane,0.0,0.0,0.5730357819983807,-0.0716849863529205,0.0309870839118957,0,1,car
shapenet197,airplane,0.0,0.0,0.28740061685090357,-0.1167739629745483,-0.1303233504295349,0,0,bench
shapenet199,airplane,-5.834392367266614,390.6666666666667,0.032876759662073506,0.4334625219926238,0.1953926086425781,1,1,airplane
shapenet200,airplane,0.0,0.0,0.5243089789805312,0.0840143859386444,0.0549777746200561,1,1,lamp
shapenet203,airplane,0.0,0.0,0.32336560142632603,-0.0356790423393249,-0.0391791462898254,0,0,watercraft
shapenet204,airplane,0.0,0.0,0.6721929294826055,0.0036404728889465,0.0291329026222229,0,0,chair
shapenet210,airplane,0.0,0.0,0.814696661523004,0.0298900604248046,0.0641681551933288,0,1,display
shapenet211,airplane,0.0,0.0,0.7801165306657786,-0.0131100118160247,-0.0561562776565551,0,0,car
shapenet213,airplane,0.0,0.0,0.5871717257209962,0.0134832262992858,0.0155926942825317,1,0,telephone
shapenet214,airplane,0.0,0.0,0.49068771056008903,0.2436687350273132,0.1882888078689575,1,1,car
shapenet215,airplane,0.0,0.0,0.8777995246640623,0.1200380325317382,0.1219865679740905,1,1,table
shapenet216,airplane,-5.461524838586333,237.66666666666666,0.042642591819835006,0.3440787978470325,0.1671299040317535,1,1,airplane
shapenet220,airplane,0.0,0.0,0.4295103078143198,0.0595805644989013,0.0872367024421691,1,1,watercraft
shapenet226,airplane,0.0,0.0,0.7485794267136198,-0.0015293657779693,-0.0244661569595336,0,0,sofa
shapenet227,airplane,-5.2302880378521515,186.66666666666666,0.03440979503497916,0.1176055669784545,0.0559582710266113,1,1,lamp
shapenet228,airplane,0.0,0.0,0.5758990266478388,0.1120440363883972,0.1204927265644073,1,1,telephone
shapenet230,airplane,0.0,0.0,0.37231374793162786,0.0381059646606445,0.0564455986022949,1,1,lamp
shapenet231,airplane,0.0,0.0,0.7606579023474991,0.0980596542358398,0.1392593383789062,1,1,cabinet
shapenet232,airplane,0.0,0.0,0.7337186184423894,0.1165929734706878,0.1533192992210388,1,1,chair
shapenet233,airplane,0.0,0.0,0.8699684509845437,-0.0819911956787109,-0.0712139904499054,0,0,table
shapenet236,airplane,0.0,0.0,1.1397565001147902,0.0092273354530334,-0.0117807388305664,1,0,cabinet
shapenet237,airplane,0.0,0.0,0.3755940513146839,0.0963817536830902,0.0825773775577545,1,1,watercraft
shapenet239,airplane,0.0,0.0,0.2719122351841974,0.062926173210144,-0.0520530045032501,1,0,watercraft
shapenet240,airplane,0.0,0.0,0.6227517465018311,0.2189566493034362,0.1644455790519714,1,1,telephone
shapenet241,airplane,0.0,0.0,0.9049446800731547,0.0811521708965301,0.0736196935176849,1,1,table
shapenet242,airplane,0.0,0.0,0.6561057326256509,0.0336905419826507,0.0006163716316223,1,0,sofa
shapenet243,airplane,-1.499936556776755,29.666666666666668,0.5816173865046484,0.1871481835842132,0.1334666609764099,1,1,bench
shapenet244,airplane,-5.381288284849426,217.33333333333334,0.054218377279378345,0.0709835886955261,0.0553928613662719,1,0,airplane
shapenet248,airplane,-1.3591791479685733,19.333333333333332,0.171136833867599,0.1322700977325439,0.0842035412788391,1,1,lamp
shapenet249,airplane,0.0,0.0,1.1916686260076181,0.1628534197807312,0.129124641418457,1,1,cabinet
shapenet250,airplane,0.0,0.0,0.6622245440864526,0.0095727741718292,-0.0267992317676544,0,0,car
shapenet252,airplane,0.0,0.0,1.203512725631905,-0.0918933451175689,-0.081162542104721,0,0,cabinet
shapenet255,airplane,0.0,0.0,0.47840896134512323,0.0194942355155944,-0.0135300457477569,0,0,watercraft
shapenet257,airplane,-4.125166304779465,68.0,0.08707296361088539,0.4238210637122392,0.2824626266956329,1,1,airplane
shapenet260,airplane,0.0,0.0,1.0166071620751198,0.1397444903850555,0.0861705243587493,1,1,chair
shapenet262,airplane,0.0,0.0,0.8973531159663084,-0.0871586501598358,-0.1050143241882324,0,0,chair
shapenet264,airplane,-5.58034440670114,284.3333333333333,0.033276386026695894,0.1532199382781982,0.0217524766921997,1,1,airplane
shapenet265,airplane,0.0,0.0,1.1815860744058246,0.0674218535423278,0.004560649394989,1,0,cabinet
shapenet266,airplane,0.0,0.0,1.2314193537768303,0.0506093502044677,0.0601649284362793,1,1,loudspeaker
shapenet268,airplane,0.0,0.0,1.0241755300909514,0.0507899224758148,-0.0165807902812957,1,0,chair
shapenet269,airplane,0.0,0.0,0.2504904264190286,0.1174014210700988,0.0839261412620544,1,1,display
shapenet271,airplane,0.0,0.0,0.6204157911465912,0.0477421879768371,0.0667964816093444,1,1,chair
shapenet275,airplane,-4.940559031256885,298.3333333333333,0.05425866079065824,0.4449810981750488,0.0330288410186767,1,1,airplane
shapenet276,airplane,0.0,0.0,0.8470704699351682,0.3248632550239563,0.0480973720550537,1,1,display
shapenet278,airplane,0.0,0.0,0.4227922593518114,0.086799144744873,0.0654579997062683,1,1,watercraft
shapenet280,airplane,-1.3170812395271425,17.0,0.14076056464835673,-0.024040937423706,-0.0603362917900085,0,0,bench
shapenet281,airplane,-5.8318046155239545,340.0,0.04152867328118713,0.0675548315048217,0.0092536807060241,1,1,airplane
shapenet282,airplane,0.0,0.0,0.7380456260015542,0.0481016039848327,0.0400300920009613,1,1,sofa
shapenet284,airplane,0.0,0.0,1.0789448636301415,-0.0832127034664154,-0.0648369789123535,0,0,sofa
shapenet285,airplane,0.0,0.0,1.1815965563609505,-0.0735739469528198,-0.0547962188720703,0,0,loudspeaker
shapenet288,airplane,0.0,0.0,0.48146177747217567,0.0456531047821044,0.0883724689483642,1,1,cabinet
shapenet289,airplane,0.0,0.0,1.0742594661201421,0.0622413158416748,0.0571181774139404,1,1,chair
shapenet293,airplane,-3.083187028376488,40.333333333333336,0.1223900626816819,0.185016393661499,0.0921261012554168,1,1,airplane
shapenet294,airplane,0.0,0.0,0.28524322242391537,0.0525930523872375,-0.0136311948299407,1,0,watercraft
shapenet295,airplane,-5.979683583230856,394.3333333333333,0.017371989030259664,0.3455613702535629,0.1999466717243194,1,1,airplane
shapenet299,airplane,0.0,0.0,1.0345563572824465,-0.1868360638618469,-0.0583379864692688,0,0,display
shapenet300,airplane,0.0,0.0,0.8236729631859112,0.0597813129425048,0.023289144039154,1,1,telephone
shapenet302,airplane,0.0,0.0,0.6737381109085154,-0.0643730163574218,-0.0698298215866088,0,0,car
shapenet303,airplane,0.0,0.0,0.8119421581057041,0.3283945620059967,0.1836393475532531,1,1,display
shapenet304,airplane,0.0,0.0,0.5564401659245636,0.2754593193531036,0.2207830548286438,1,1,chair
shapenet305,airplane,0.0,0.0,1.2002727001425229,0.0409083366394043,0.0379602313041687,1,1,cabinet
shapenet306,airplane,0.0,0.0,0.5407992196898016,0.0374770164489746,0.1116411089897155,1,1,watercraft
shapenet307,airplane,0.0,0.0,0.15801805212713108,0.0362359881401062,0.0181712508201599,1,1,chair
shapenet308,airplane,-5.768731966709217,321.3333333333333,0.018047759057821935,0.2293215095996856,-0.0062736272811889,1,0,airplane
shapenet310,airplane,-1.6917246050779422,53.0,0.1666636775354086,0.0866892039775848,0.0479352474212646,1,1,bench
shapenet311,airplane,0.0,0.0,0.648100983034381,0.0733715295791626,-0.0052577853202819,1,0,sofa
shapenet321,airplane,-1.0729586082894003,2.6666666666666665,0.37882866046844726,-0.0571975708007812,-0.058578073978424,0,0,sofa
shapenet323,airplane,-5.802849267757185,331.3333333333333,0.029567504509180966,-0.0987379550933837,-0.0370676517486572,0,0,airplane
shapenet328,airplane,0.0,0.0,0.33696269969408416,0.1333528757095337,0.1250616312026977,1,1,table
shapenet330,airplane,-4.23637470960737,128.0,0.07962514085364425,0.4449153263121843,0.2286310195922851,1,1,airplane
shapenet332,airplane,-5.381791751953347,247.33333333333334,0.016415412252435466,0.4059094823896885,0.1926169395446777,1,1,airplane
shapenet333,airplane,0.0,0.0,0.7788620343036344,-0.0568394660949707,-0.0475676953792572,0,0,telephone
shapenet335,airplane,0.0,0.0,0.37935137376404376,-0.0782776474952697,-0.0511876344680786,0,0,lamp
shapenet337,airplane,0.0,0.0,1.104383324037206,-0.0951071381568908,-0.0857526063919067,0,0,cabinet
shapenet345,airplane,-4.539483777761286,109.66666666666667,0.07329841713817167,0.2503629103302955,0.1732369661331176,1,1,airplane
shapenet346,airplane,0.0,0.0,0.9192498016535233,-0.0883746147155761,-0.0730123519897461,0,0,telephone
shapenet347,airplane,0.0,0.0,0.2808713878646574,-0.0376600623130798,-0.0074700713157653,0,0,watercraft
shapenet348,airplane,0.0,0.0,0.33804296116951543,0.026616096496582,0.0185957551002502,1,0,bench
shapenet350,airplane,0.0,0.0,1.0167922310078341,0.193045973777771,0.1310572922229766,1,1,table
shapenet351,airplane,0.0,0.0,0.6889858755646093,0.0247874557971954,0.0160931348800659,0,0,telephone
shapenet352,airplane,0.0,0.0,0.4070327473726049,0.1299185156822204,0.0467656552791595,1,1,watercraft
shapenet355,airplane,0.0,0.0,1.1324570279869102,0.0031189322471618,-0.0178040266036987,0,0,cabinet
shapenet356,airplane,0.0,0.0,0.2689359758333811,0.1078429818153381,0.10286545753479,1,1,watercraft
shapenet358,airplane,-0.7324081924454066,1.3333333333333333,0.3150640904104835,0.0703191757202148,0.057732880115509,1,1,watercraft
shapenet359,airplane,0.0,0.0,0.2614137558254284,-0.0778759121894836,-0.0478738546371459,0,0,chair
shapenet361,airplane,-1.2762137988296984,15.0,0.7452153383045234,0.3262706995010376,0.2869221270084381,1,1,lamp
shapenet363,airplane,0.0,0.0,0.4443435134721349,-0.0684486627578735,-0.063596487045288,0,0,car
shapenet366,airplane,0.0,0.0,0.9543930877434809,0.0884397625923156,0.0049522519111633,1,0,table
shapenet368,airplane,0.0,0.0,0.584901779414024,0.0281078219413757,0.0200671553611755,1,1,sofa
shapenet370,airplane,0.0,0.0,0.7416760436431512,-0.0128750205039978,-0.0029332041740417,0,0,display
shapenet372,airplane,0.0,0.0,0.5649775901184326,-0.0477950274944305,-0.0663862526416778,0,0,chair
shapenet374,airplane,-1.8170128178552334,77.33333333333333,0.18220481015690695,0.076337993144989,0.016306459903717,1,1,lamp
shapenet375,airplane,0.0,0.0,0.5909034336357706,0.0424699187278747,-0.0518829822540283,1,0,car
shapenet376,airplane,0.0,0.0,1.2067767053546705,0.0784050822257995,0.0510373711585998,1,1,loudspeaker
shapenet377,airplane,0.0,0.0,0.6403118208393312,-0.0224096775054931,-0.0024123787879943,0,0,car
shapenet378,airplane,-5.9419827730033985,385.3333333333333,0.010713321588148944,0.3461311757564544,-0.0633582472801208,1,0,airplane
shapenet379,airplane,0.0,0.0,0.9424233107874532,0.1615053415298462,0.1614041328430175,1,1,chair
shapenet380,airplane,0.0,0.0,0.6554763789806742,-0.0221045613288879,-0.0214902162551879,0,0,telephone
shapenet385,airplane,-2.813005136784071,44.666666666666664,0.14837617751050008,-0.0280080139636993,-0.0113636851310729,0,0,watercraft
shapenet387,airplane,0.0,0.0,0.5596654462301933,0.0078269839286804,-0.0022946596145629,0,0,table
shapenet388,airplane,-1.544909662743212,34.0,0.578110880164725,0.1124953925609588,0.0488553047180175,1,1,chair
shapenet389,airplane,0.0,0.0,1.2068688224560755,-0.0222795009613037,-0.0395524501800537,0,0,cabinet
shapenet392,airplane,0.0,0.0,0.5599916557980773,0.0739168524742126,0.0144106745719909,1,0,display
shapenet393,airplane,-5.697356486337687,301.6666666666667,0.05507843829409936,0.2934891805052757,0.1932362914085388,1,1,airplane
shapenet397,airplane,0.0,0.0,1.1439840706130338,0.0687385201454162,0.0664495825767517,1,1,cabinet
shapenet400,airplane,0.0,0.0,0.6530605179951543,-0.0346326529979705,-0.0543197393417358,0,0,display
shapenet405,airplane,0.0,0.0,0.6105483126683872,-0.0138323307037353,0.0076000094413757,0,0,car
shapenet410,airplane,0.0,0.0,0.29671794950086205,0.2030307650566101,0.166029155254364,1,1,bench
shapenet411,airplane,0.0,0.0,1.215483210323313,0.1447315216064453,0.1382727622985839,1,1,loudspeaker
shapenet412,airplane,0.0,0.0,0.6304824407348106,0.0357095301151275,-0.0202662348747253,1,0,car
shapenet413,airplane,0.0,0.0,0.7768062218125774,0.0447744131088256,0.0078625082969665,1,0,table
shapenet415,airplane,0.0,0.0,0.3084786095064785,0.1013369262218475,0.0046307742595672,1,0,watercraft
shapenet418,airplane,0.0,0.0,0.30005869921083045,0.0552140474319458,0.034698486328125,1,1,lamp
shapenet420,airplane,0.0,0.0,0.9693589586884857,-0.0458548069000244,0.0226578712463378,0,0,telephone
shapenet422,airplane,0.0,0.0,0.20252109654576889,-0.072391390800476,-0.0705592036247253,0,0,watercraft
shapenet423,airplane,0.0,0.0,1.1127288188495328,-0.0199991464614868,-0.0054593682289123,0,0,sofa
shapenet424,airplane,0.0,0.0,0.9037819514822619,-0.1137215197086334,-0.0777380466461181,0,0,table
shapenet429,airplane,0.0,0.0,0.27132985204951426,0.0733319222927093,-0.0763487219810485,1,0,watercraft
shapenet431,airplane,0.0,0.0,0.8593767216875281,0.100231796503067,0.0547612309455871,1,1,lamp
shapenet432,airplane,0.0,0.0,0.5741288525855667,-0.0214484632015228,-0.0016281604766845,0,0,car
shapenet439,airplane,0.0,0.0,0.4212385398311412,-0.0371757447719574,0.0456329882144928,0,0,lamp
shapenet440,airplane,0.0,0.0,0.8430364437993868,-0.0870960354804992,-0.0856775939464569,0,0,sofa
shapenet443,airplane,0.0,0.0,0.6613101989465079,-0.0634567737579345,-0.108356237411499,0,0,table
shapenet444,airplane,0.0,0.0,0.920198076450288,0.0637316703796386,0.011464774608612,1,1,telephone
shapenet447,airplane,0.0,0.0,0.8959864700724817,0.0964958369731903,0.0506009757518768,1,1,telephone
shapenet449,airplane,-5.7294981862997725,335.3333333333333,0.033724981597894936,0.3596195243299007,0.0711019039154052,1,1,airplane
shapenet450,airplane,0.0,0.0,0.6308613529309745,0.0236983299255371,-0.0106181800365448,0,0,car
shapenet453,airplane,0.0,0.0,0.35827496638951545,0.12013840675354,0.0975065231323242,1,1,chair
shapenet455,airplane,-1.5757959395707803,37.333333333333336,0.2531387046588977,0.1248991191387176,0.0083281397819519,1,0,watercraft
shapenet458,airplane,0.0,0.0,0.510096009777964,0.056847870349884,-0.0115940570831298,1,0,car
shapenet459,airplane,-4.060244774838327,63.333333333333336,0.08843504960445203,0.0261071324348449,-0.0250212550163269,0,0,airplane
shapenet461,airplane,0.0,0.0,0.49055369907157104,-0.0522730946540832,-0.0155627131462097,0,0,car
shapenet462,airplane,0.0,0.0,0.991265682694071,-0.058627963066101,-0.0238116383552551,0,0,sofa
shapenet464,airplane,0.0,0.0,1.110827163803332,-0.1071526408195495,-0.0743521451950073,0,0,sofa
shapenet469,airplane,0.0,0.0,1.2128517235348717,0.2075378894805908,0.1921848654747009,1,1,loudspeaker
shapenet471,airplane,-6.021860685689167,413.3333333333333,0.01720337608076015,0.4837391078472137,0.1122706532478332,1,1,airplane
shapenet473,airplane,-6.1826107930442795,491.6666666666667,0.019239741925492684,0.1781024932861328,0.1922177374362945,1,1,airplane
shapenet474,airplane,0.0,0.0,0.7978230513445834,0.0179801881313323,0.0495787262916564,0,1,display
shapenet476,airplane,-5.851372420285402,350.0,0.016830565310502088,0.3767894804477691,0.1686484813690185,1,1,airplane
shapenet477,airplane,0.0,0.0,0.6854538699504772,-0.05003023147583,-0.0482565760612487,0,0,car
shapenet478,airplane,0.0,0.0,0.6288142703801495,0.3503511697053909,0.3121099919080734,1,1,chair
shapenet480,airplane,-3.5288698831496617,132.0,0.1941241767721856,0.0495768189430236,0.0553798675537109,1,1,watercraft
shapenet482,airplane,0.0,0.0,0.9072581077745993,0.1537857353687286,0.1997835636138916,1,1,chair
shapenet484,airplane,-6.170499506911756,479.0,0.03305590141777786,-0.0113561749458312,-0.072366178035736,0,0,airplane
shapenet486,airplane,0.0,0.0,1.0013558444783375,-0.0428518652915954,-0.050944983959198,0,0,telephone
shapenet488,airplane,0.0,0.0,0.6302225270123533,-0.0265209078788757,-0.014797031879425,0,0,car
shapenet490,airplane,0.0,0.0,1.1971785867241662,0.0806230306625366,0.104284644126892,1,1,cabinet
shapenet496,airplane,0.0,0.0,0.47879504615418805,0.2355648875236511,0.1670287251472473,1,1,watercraft
shapenet497,airplane,0.0,0.0,1.1385690947129739,0.0363970398902893,0.0125258564949035,0,0,cabinet
shapenet498,airplane,0.0,0.0,0.7837859323561956,-0.0182306468486785,-0.0323807895183563,0,0,loudspeaker
shapenet501,airplane,-5.0142605457966845,152.33333333333334,0.06776845031052789,0.126940369606018,0.1510275602340698,1,1,airplane
shapenet504,airplane,-5.950627293449408,387.0,0.018791541650379672,-0.0821273922920227,-0.0956886410713195,0,0,airplane
shapenet505,airplane,0.0,0.0,0.8445072654599586,0.0635749101638794,0.0774000287055969,1,1,display
shapenet506,airplane,0.0,0.0,0.9303551605797272,-0.0918091237545013,-0.0969523787498474,0,0,sofa
shapenet507,airplane,-4.484289280748583,104.66666666666667,0.09212051654354725,0.2465928792953491,0.1492902636528015,1,1,airplane
shapenet509,airplane,0.0,0.0,0.8333876281796441,0.0016626715660095,0.0075249671936035,0,1,sofa
shapenet510,airplane,0.0,0.0,0.41613136805764567,-0.0046733319759368,-0.0047419965267181,0,0,telephone
shapenet513,airplane,-1.548130299713791,34.333333333333336,0.44487965903220905,-0.0074509978294372,-0.0260153412818908,0,0,telephone
shapenet514,airplane,0.0,0.0,0.7070515630406922,0.1195102930068969,0.0532336235046386,1,1,sofa
shapenet515,airplane,0.0,0.0,0.6902665096471746,0.1194185316562652,0.0899977684020996,1,1,bench
shapenet516,airplane,0.0,0.0,0.827360137384161,0.2014324069023132,0.0855721831321716,1,1,display
shapenet518,airplane,0.0,0.0,0.8965825986106367,0.1028826236724853,0.0327661037445068,1,0,chair
shapenet520,airplane,-3.4710141230562246,142.0,0.10027002347165583,0.3496045619249344,0.15169358253479,1,1,airplane
shapenet521,airplane,0.0,0.0,0.7128477372357049,0.1168558299541473,0.0781649351119995,1,1,display
shapenet523,airplane,-5.788352225945821,342.0,0.021977341879055187,0.453497864305973,0.3041170239448547,1,1,airplane
shapenet526,airplane,0.0,0.0,0.9252941786621083,0.0791952610015869,0.0717094540596008,1,1,cabinet
shapenet527,airplane,0.0,0.0,0.8056807397097193,0.0235229134559631,-0.0119919180870056,0,0,sofa
shapenet529,airplane,0.0,0.0,0.5162657557490403,-0.011811077594757,-0.033578336238861,0,0,chair
shapenet534,airplane,-4.4002682679036305,85.0,0.07894184618294503,0.1838433742523193,0.1178936064243316,1,1,bench
shapenet535,airplane,0.0,0.0,0.746749855655405,-0.0870193541049957,-0.03757244348526,0,0,chair
shapenet537,airplane,0.0,0.0,0.36042211699209564,0.0192933678627014,0.0189718008041381,0,0,watercraft
shapenet541,airplane,0.0,0.0,0.9024592691756327,0.0689828395843505,0.033824622631073,1,1,cabinet
shapenet544,airplane,0.0,0.0,0.9654082761864314,-0.0576131641864776,-0.057002305984497,0,0,cabinet
shapenet546,airplane,-0.9985774245179969,6.333333333333333,0.13305668514194832,0.1357024610042572,0.1676487922668457,1,1,watercraft
shapenet547,airplane,0.0,0.0,1.0492948543527743,0.1605396866798401,0.1354497075080871,1,1,loudspeaker
shapenet548,airplane,0.0,0.0,0.6278628882521767,-0.0553311705589294,-0.0573607087135314,0,0,car
shapenet550,airplane,0.0,0.0,0.8783813089368544,-0.0799905359745025,-0.0747300386428833,0,0,telephone
shapenet554,airplane,-5.904440624678166,370.6666666666667,0.027595366922694816,0.4067917186766863,0.0332262516021728,1,1,airplane
shapenet555,airplane,-2.522793089278841,28.666666666666668,0.20671995362106943,-0.024065613746643,-0.0763022303581237,0,0,watercraft
shapenet567,airplane,0.0,0.0,1.0766260923178776,-0.0194279253482818,0.0099655091762542,0,0,loudspeaker
shapenet569,airplane,0.0,0.0,1.185434425166057,0.0446781516075134,0.0158235728740692,1,0,cabinet
shapenet572,airplane,0.0,0.0,0.61281292011772,0.1430779695510864,0.0966692566871643,1,1,telephone
shapenet574,airplane,-5.580900101679782,356.6666666666667,0.0357830087247252,0.340988278388977,0.2388920187950134,1,1,airplane
shapenet577,airplane,0.0,0.0,0.5536594793022621,0.1230666041374206,0.0461806654930114,1,1,car
shapenet580,airplane,0.0,0.0,0.9113183639201097,0.0779110640287399,0.088329941034317,1,1,chair
shapenet584,airplane,0.0,0.0,0.16636818263339356,0.0390152335166931,-0.007205307483673,1,0,bench
shapenet586,airplane,0.0,0.0,0.16356301975578155,0.0609020590782165,0.0507627129554748,1,0,bench
shapenet590,airplane,-2.0947113870236005,45.0,0.1945376140893945,0.0766092240810394,0.0060118436813354,1,0,watercraft
shapenet591,airplane,0.0,0.0,0.3782346519437429,0.1600223779678344,0.1472237706184387,1,1,bench
shapenet592,airplane,0.0,0.0,0.7396121508045388,0.0927323102951049,0.1592596769332885,1,1,chair
shapenet593,airplane,0.0,0.0,0.8601351509501818,-0.0869275033473968,-0.048413872718811,0,0,display
shapenet597,airplane,-6.137496347800673,468.3333333333333,0.024510724007029566,0.0844379067420959,0.0208253264427185,1,1,airplane
shapenet598,airplane,-5.8175440190403584,338.0,0.044077104842879654,0.4269535839557647,0.2814482450485229,1,1,airplane
