dataset,condition,trial,oddity_index,images,pair_distance
display,display_cluster0,display_c0_b9cc669597085c028766390809048ebc_0,1,"['display_b9cc669597085c028766390809048ebc_013.png', 'display_f464a98b2d4f598be8581b38259c3721_007.png', 'display_b9cc669597085c028766390809048ebc_002.png']",0.17023758106110165
display,display_cluster0,display_c0_b9cc669597085c028766390809048ebc_1,0,"['display_f4097db6ad343f90d551435517f7f18d_004.png', 'display_b9cc669597085c028766390809048ebc_007.png', 'display_b9cc669597085c028766390809048ebc_004.png']",0.25539890680119315
display,display_cluster0,display_c0_b9cc669597085c028766390809048ebc_2,0,"['display_813b3e438a8fcb189d9f3b4d1ec94c69_014.png', 'display_b9cc669597085c028766390809048ebc_005.png', 'display_b9cc669597085c028766390809048ebc_010.png']",0.2048525986127051
display,display_cluster0,display_c0_95244648a330b9c0330afa9b9b51085f_0,1,"['display_95244648a330b9c0330afa9b9b51085f_002.png', 'display_7560f6f70263aeb9f5b8dd4ebdc4068b_000.png', 'display_95244648a330b9c0330afa9b9b51085f_014.png']",0.0230474601887678
display,display_cluster0,display_c0_95244648a330b9c0330afa9b9b51085f_1,0,"['display_a5269c81a3d7e8a01242824b4827fe77_006.png', 'display_95244648a330b9c0330afa9b9b51085f_004.png', 'display_95244648a330b9c0330afa9b9b51085f_006.png']",0.01072869299039747
display,display_cluster0,display_c0_95244648a330b9c0330afa9b9b51085f_2,1,"['display_95244648a330b9c0330afa9b9b51085f_011.png', 'display_9fc580b2097a1d3beaa3086aec501406_005.png', 'display_95244648a330b9c0330afa9b9b51085f_010.png']",0.05336268571306424
display,display_cluster0,display_c0_600bb2a17b238a927f7954f9ba534b6d_0,1,"['display_600bb2a17b238a927f7954f9ba534b6d_000.png', 'display_a5269c81a3d7e8a01242824b4827fe77_010.png', 'display_600bb2a17b238a927f7954f9ba534b6d_002.png']",0.09825915676095365
display,display_cluster0,display_c0_600bb2a17b238a927f7954f9ba534b6d_1,2,"['display_600bb2a17b238a927f7954f9ba534b6d_011.png', 'display_600bb2a17b238a927f7954f9ba534b6d_013.png', 'display_56dee4eb44b2f0e64a6b6d001599a1e5_009.png']",0.06086473006538484
display,display_cluster0,display_c0_600bb2a17b238a927f7954f9ba534b6d_2,1,"['display_600bb2a17b238a927f7954f9ba534b6d_011.png', 'display_dbcc94dbf216e37588bef8ce0a02fc04_008.png', 'display_600bb2a17b238a927f7954f9ba534b6d_013.png']",0.0745965429651787
display,display_cluster0,display_c0_bfa95d845671c54c26d3b1eda72fa17b_0,0,"['display_62188618e7d0b2f23dabafedd9562ca6_006.png', 'display_bfa95d845671c54c26d3b1eda72fa17b_010.png', 'display_bfa95d845671c54c26d3b1eda72fa17b_007.png']",0.04873544368514049
display,display_cluster0,display_c0_bfa95d845671c54c26d3b1eda72fa17b_1,2,"['display_bfa95d845671c54c26d3b1eda72fa17b_005.png', 'display_bfa95d845671c54c26d3b1eda72fa17b_014.png', 'display_909bd886fceb080a6facfc0053fedfbe_013.png']",0.045172250637383615
display,display_cluster0,display_c0_bfa95d845671c54c26d3b1eda72fa17b_2,0,"['display_f84f47c7ffe0e49e44175b4dddf5be08_000.png', 'display_bfa95d845671c54c26d3b1eda72fa17b_005.png', 'display_bfa95d845671c54c26d3b1eda72fa17b_007.png']",0.009409189613398983
display,display_cluster0,display_c0_909bd886fceb080a6facfc0053fedfbe_0,2,"['display_909bd886fceb080a6facfc0053fedfbe_000.png', 'display_909bd886fceb080a6facfc0053fedfbe_010.png', 'display_993e7df9e8166312af8f68791a7d624_005.png']",0.04894753130558205
display,display_cluster0,display_c0_909bd886fceb080a6facfc0053fedfbe_1,0,"['display_f84f47c7ffe0e49e44175b4dddf5be08_008.png', 'display_909bd886fceb080a6facfc0053fedfbe_011.png', 'display_909bd886fceb080a6facfc0053fedfbe_003.png']",0.04178942545534203
display,display_cluster0,display_c0_909bd886fceb080a6facfc0053fedfbe_2,2,"['display_909bd886fceb080a6facfc0053fedfbe_013.png', 'display_909bd886fceb080a6facfc0053fedfbe_007.png', 'display_bbfac23f57b5fbd820e867fd9fb7164_004.png']",0.010496323750014969
display,display_cluster0,display_c0_dc4b21d338c4b4d1bef7854be4daf5ad_0,1,"['display_dc4b21d338c4b4d1bef7854be4daf5ad_013.png', 'display_1707d858ffaf146e640578ae55230ebc_007.png', 'display_dc4b21d338c4b4d1bef7854be4daf5ad_008.png']",0.01327652419360037
display,display_cluster0,display_c0_dc4b21d338c4b4d1bef7854be4daf5ad_1,1,"['display_dc4b21d338c4b4d1bef7854be4daf5ad_014.png', 'display_d96fda816cfd848e9aefc6fb585e9617_009.png', 'display_dc4b21d338c4b4d1bef7854be4daf5ad_011.png']",0.012834433762838326
display,display_cluster0,display_c0_dc4b21d338c4b4d1bef7854be4daf5ad_2,0,"['display_4476577ff4776f5fa3ca88ef9e9610f4_000.png', 'display_dc4b21d338c4b4d1bef7854be4daf5ad_005.png', 'display_dc4b21d338c4b4d1bef7854be4daf5ad_008.png']",0.03981545141674636
display,display_cluster0,display_c0_800ca9956f66a22a23d94393165a64e3_0,0,"['display_350da53c8b5dddcde2313f5ca29127ab_009.png', 'display_800ca9956f66a22a23d94393165a64e3_010.png', 'display_800ca9956f66a22a23d94393165a64e3_009.png']",0.26240495164349165
display,display_cluster0,display_c0_800ca9956f66a22a23d94393165a64e3_1,0,"['display_f800fbcdef1ac9038b5dbcd4be5ceef8_011.png', 'display_800ca9956f66a22a23d94393165a64e3_014.png', 'display_800ca9956f66a22a23d94393165a64e3_006.png']",0.22242150271185157
display,display_cluster0,display_c0_800ca9956f66a22a23d94393165a64e3_2,0,"['display_350da53c8b5dddcde2313f5ca29127ab_002.png', 'display_800ca9956f66a22a23d94393165a64e3_010.png', 'display_800ca9956f66a22a23d94393165a64e3_002.png']",0.26240495164349165
display,display_cluster0,display_c0_6e4c06e5dc03291bec77bb7db6eae005_0,0,"['display_b9cc669597085c028766390809048ebc_002.png', 'display_6e4c06e5dc03291bec77bb7db6eae005_002.png', 'display_6e4c06e5dc03291bec77bb7db6eae005_004.png']",0.3455695176181446
display,display_cluster0,display_c0_6e4c06e5dc03291bec77bb7db6eae005_1,0,"['display_751f46191d0baf99f541411dc07303c_001.png', 'display_6e4c06e5dc03291bec77bb7db6eae005_001.png', 'display_6e4c06e5dc03291bec77bb7db6eae005_007.png']",0.3034708190423687
display,display_cluster0,display_c0_6e4c06e5dc03291bec77bb7db6eae005_2,1,"['display_6e4c06e5dc03291bec77bb7db6eae005_014.png', 'display_732dde95416888ac21d25a6a55757584_008.png', 'display_6e4c06e5dc03291bec77bb7db6eae005_002.png']",0.33157263486267263
display,display_cluster0,display_c0_fb92cb1fa04c2ba6bf1c304f780914c6_0,1,"['display_fb92cb1fa04c2ba6bf1c304f780914c6_005.png', 'display_dc4b21d338c4b4d1bef7854be4daf5ad_001.png', 'display_fb92cb1fa04c2ba6bf1c304f780914c6_001.png']",0.07513024023214565
display,display_cluster0,display_c0_fb92cb1fa04c2ba6bf1c304f780914c6_1,2,"['display_fb92cb1fa04c2ba6bf1c304f780914c6_002.png', 'display_fb92cb1fa04c2ba6bf1c304f780914c6_001.png', 'display_dc4b21d338c4b4d1bef7854be4daf5ad_007.png']",0.07513024023214565
display,display_cluster0,display_c0_fb92cb1fa04c2ba6bf1c304f780914c6_2,1,"['display_fb92cb1fa04c2ba6bf1c304f780914c6_004.png', 'display_d96fda816cfd848e9aefc6fb585e9617_001.png', 'display_fb92cb1fa04c2ba6bf1c304f780914c6_011.png']",0.061779383459115156
display,display_cluster0,display_c0_72b55fd0ec85d68164ac9dbe3ce7e6be_0,0,"['display_a5269c81a3d7e8a01242824b4827fe77_011.png', 'display_72b55fd0ec85d68164ac9dbe3ce7e6be_011.png', 'display_72b55fd0ec85d68164ac9dbe3ce7e6be_007.png']",0.07679540666110396
display,display_cluster0,display_c0_72b55fd0ec85d68164ac9dbe3ce7e6be_1,2,"['display_72b55fd0ec85d68164ac9dbe3ce7e6be_004.png', 'display_72b55fd0ec85d68164ac9dbe3ce7e6be_001.png', 'display_62188618e7d0b2f23dabafedd9562ca6_004.png']",0.04389428963467146
display,display_cluster0,display_c0_72b55fd0ec85d68164ac9dbe3ce7e6be_2,2,"['display_72b55fd0ec85d68164ac9dbe3ce7e6be_011.png', 'display_72b55fd0ec85d68164ac9dbe3ce7e6be_003.png', 'display_f82e94964e06f23fd6d49cce41472b6e_012.png']",0.0363639300605445
display,display_cluster0,display_c0_41f428dfe76c1788957b752c832ca929_0,2,"['display_41f428dfe76c1788957b752c832ca929_013.png', 'display_41f428dfe76c1788957b752c832ca929_012.png', 'display_4476577ff4776f5fa3ca88ef9e9610f4_007.png']",0.07811241248710254
display,display_cluster0,display_c0_41f428dfe76c1788957b752c832ca929_1,2,"['display_41f428dfe76c1788957b752c832ca929_002.png', 'display_41f428dfe76c1788957b752c832ca929_013.png', 'display_37eab42757ae1545be36894b151eda76_008.png']",0.07603270245250826
display,display_cluster0,display_c0_41f428dfe76c1788957b752c832ca929_2,1,"['display_41f428dfe76c1788957b752c832ca929_004.png', 'display_37eab42757ae1545be36894b151eda76_001.png', 'display_41f428dfe76c1788957b752c832ca929_000.png']",0.07603270245250826
display,display_cluster0,display_c0_2963a8a608ba6833b6709846a0e82dc3_0,2,"['display_2963a8a608ba6833b6709846a0e82dc3_000.png', 'display_2963a8a608ba6833b6709846a0e82dc3_006.png', 'display_d96fda816cfd848e9aefc6fb585e9617_005.png']",0.02336738605655908
display,display_cluster0,display_c0_2963a8a608ba6833b6709846a0e82dc3_1,0,"['display_1707d858ffaf146e640578ae55230ebc_012.png', 'display_2963a8a608ba6833b6709846a0e82dc3_001.png', 'display_2963a8a608ba6833b6709846a0e82dc3_003.png']",0.04207935168411392
display,display_cluster0,display_c0_2963a8a608ba6833b6709846a0e82dc3_2,1,"['display_2963a8a608ba6833b6709846a0e82dc3_000.png', 'display_d96fda816cfd848e9aefc6fb585e9617_003.png', 'display_2963a8a608ba6833b6709846a0e82dc3_001.png']",0.02336738605655908
display,display_cluster0,display_c0_c9ff448d7dd7b271c7c51d4ea74651a7_0,0,"['display_2d828dc0e75a47ab760433abc0037bf6_000.png', 'display_c9ff448d7dd7b271c7c51d4ea74651a7_003.png', 'display_c9ff448d7dd7b271c7c51d4ea74651a7_009.png']",0.10220512609549237
display,display_cluster0,display_c0_c9ff448d7dd7b271c7c51d4ea74651a7_1,1,"['display_c9ff448d7dd7b271c7c51d4ea74651a7_012.png', 'display_bfa95d845671c54c26d3b1eda72fa17b_007.png', 'display_c9ff448d7dd7b271c7c51d4ea74651a7_005.png']",0.09215874979864758
display,display_cluster0,display_c0_c9ff448d7dd7b271c7c51d4ea74651a7_2,1,"['display_c9ff448d7dd7b271c7c51d4ea74651a7_013.png', 'display_2d828dc0e75a47ab760433abc0037bf6_003.png', 'display_c9ff448d7dd7b271c7c51d4ea74651a7_008.png']",0.10220512609549237
display,display_cluster0,display_c0_1707d858ffaf146e640578ae55230ebc_0,0,"['display_f84f47c7ffe0e49e44175b4dddf5be08_000.png', 'display_1707d858ffaf146e640578ae55230ebc_004.png', 'display_1707d858ffaf146e640578ae55230ebc_001.png']",0.04308110901955653
display,display_cluster0,display_c0_1707d858ffaf146e640578ae55230ebc_1,0,"['display_bbfac23f57b5fbd820e867fd9fb7164_008.png', 'display_1707d858ffaf146e640578ae55230ebc_002.png', 'display_1707d858ffaf146e640578ae55230ebc_014.png']",0.014068522426829322
display,display_cluster0,display_c0_1707d858ffaf146e640578ae55230ebc_2,2,"['display_1707d858ffaf146e640578ae55230ebc_013.png', 'display_1707d858ffaf146e640578ae55230ebc_003.png', 'display_909bd886fceb080a6facfc0053fedfbe_000.png']",0.007473516255442236
display,display_cluster0,display_c0_88be1603c4e07fed6418651cc29befff_0,0,"['display_2963a8a608ba6833b6709846a0e82dc3_000.png', 'display_88be1603c4e07fed6418651cc29befff_007.png', 'display_88be1603c4e07fed6418651cc29befff_006.png']",0.074443661506026
display,display_cluster0,display_c0_88be1603c4e07fed6418651cc29befff_1,0,"['display_d96fda816cfd848e9aefc6fb585e9617_003.png', 'display_88be1603c4e07fed6418651cc29befff_002.png', 'display_88be1603c4e07fed6418651cc29befff_007.png']",0.058835620348697715
display,display_cluster0,display_c0_88be1603c4e07fed6418651cc29befff_2,0,"['display_1707d858ffaf146e640578ae55230ebc_006.png', 'display_88be1603c4e07fed6418651cc29befff_014.png', 'display_88be1603c4e07fed6418651cc29befff_012.png']",0.08262189940076858
display,display_cluster0,display_c0_d9c951f1008183e69755c35f0639c9f5_0,2,"['display_d9c951f1008183e69755c35f0639c9f5_004.png', 'display_d9c951f1008183e69755c35f0639c9f5_014.png', 'display_7560f6f70263aeb9f5b8dd4ebdc4068b_001.png']",0.31082791268135823
display,display_cluster0,display_c0_d9c951f1008183e69755c35f0639c9f5_1,0,"['display_f4a259b4778a77b37b2bb75885cfc44_002.png', 'display_d9c951f1008183e69755c35f0639c9f5_004.png', 'display_d9c951f1008183e69755c35f0639c9f5_013.png']",0.23882814938169816
display,display_cluster0,display_c0_d9c951f1008183e69755c35f0639c9f5_2,2,"['display_d9c951f1008183e69755c35f0639c9f5_014.png', 'display_d9c951f1008183e69755c35f0639c9f5_007.png', 'display_415b39d4f60a36d742274cb89cb6c841_008.png']",0.2875086310265441
display,display_cluster0,display_c0_42ad980a4102f1c1bac465483662a51d_0,0,"['display_c9ff448d7dd7b271c7c51d4ea74651a7_007.png', 'display_42ad980a4102f1c1bac465483662a51d_002.png', 'display_42ad980a4102f1c1bac465483662a51d_000.png']",0.19710219266165252
display,display_cluster0,display_c0_42ad980a4102f1c1bac465483662a51d_1,0,"['display_993e7df9e8166312af8f68791a7d624_000.png', 'display_42ad980a4102f1c1bac465483662a51d_005.png', 'display_42ad980a4102f1c1bac465483662a51d_008.png']",0.2118993680944452
display,display_cluster0,display_c0_42ad980a4102f1c1bac465483662a51d_2,2,"['display_42ad980a4102f1c1bac465483662a51d_001.png', 'display_42ad980a4102f1c1bac465483662a51d_007.png', 'display_5934ee46f6872adbf19c9a0272a2c26_003.png']",0.20593504015384267
display,display_cluster0,display_c0_631ebdea5af51e499399ee63318a21b_0,2,"['display_631ebdea5af51e499399ee63318a21b_011.png', 'display_631ebdea5af51e499399ee63318a21b_006.png', 'display_a5269c81a3d7e8a01242824b4827fe77_008.png']",0.11790955366091671
display,display_cluster0,display_c0_631ebdea5af51e499399ee63318a21b_1,2,"['display_631ebdea5af51e499399ee63318a21b_002.png', 'display_631ebdea5af51e499399ee63318a21b_003.png', 'display_5cbdebf9422d9858dcabaa2ad147fa73_013.png']",0.10644824682940657
display,display_cluster0,display_c0_631ebdea5af51e499399ee63318a21b_2,2,"['display_631ebdea5af51e499399ee63318a21b_004.png', 'display_631ebdea5af51e499399ee63318a21b_012.png', 'display_70dacf62da510868a5ff93a193b16554_014.png']",0.11757001841854409
display,display_cluster0,display_c0_74a99b32b562fcea7fa29a3ea424473_0,2,"['display_74a99b32b562fcea7fa29a3ea424473_002.png', 'display_74a99b32b562fcea7fa29a3ea424473_007.png', 'display_28b6e44e37586fd797e8123bbbc761d8_013.png']",0.051889289861512755
display,display_cluster0,display_c0_74a99b32b562fcea7fa29a3ea424473_1,0,"['display_d96fda816cfd848e9aefc6fb585e9617_008.png', 'display_74a99b32b562fcea7fa29a3ea424473_001.png', 'display_74a99b32b562fcea7fa29a3ea424473_012.png']",0.09627938567688177
display,display_cluster0,display_c0_74a99b32b562fcea7fa29a3ea424473_2,1,"['display_74a99b32b562fcea7fa29a3ea424473_014.png', 'display_5cbdebf9422d9858dcabaa2ad147fa73_003.png', 'display_74a99b32b562fcea7fa29a3ea424473_008.png']",0.07160402039742131
display,display_cluster1,display_c1_58eac12dcadab8bd6ff188b4687b7936_0,0,"['display_64a769a9a884d63f802380d5ccf70dc_005.png', 'display_58eac12dcadab8bd6ff188b4687b7936_010.png', 'display_58eac12dcadab8bd6ff188b4687b7936_008.png']",0.35752745618675064
display,display_cluster1,display_c1_58eac12dcadab8bd6ff188b4687b7936_1,0,"['display_ad0b349657fb807d88d19ffcab9e20eb_006.png', 'display_58eac12dcadab8bd6ff188b4687b7936_009.png', 'display_58eac12dcadab8bd6ff188b4687b7936_001.png']",0.38975518965799094
display,display_cluster1,display_c1_58eac12dcadab8bd6ff188b4687b7936_2,0,"['display_9de3c0365edd0c0b3e487c876d55197b_005.png', 'display_58eac12dcadab8bd6ff188b4687b7936_003.png', 'display_58eac12dcadab8bd6ff188b4687b7936_004.png']",0.44109681058577344
display,display_cluster1,display_c1_5757f2fe8b1b4b559ee60daa6185f65_0,2,"['display_5757f2fe8b1b4b559ee60daa6185f65_007.png', 'display_5757f2fe8b1b4b559ee60daa6185f65_006.png', 'display_bb01397739208d30d39a67ea53079d95_001.png']",0.35946679440542795
display,display_cluster1,display_c1_5757f2fe8b1b4b559ee60daa6185f65_1,2,"['display_5757f2fe8b1b4b559ee60daa6185f65_001.png', 'display_5757f2fe8b1b4b559ee60daa6185f65_006.png', 'display_c08e59a3d09cbabf6002a1da9aad9f4f_008.png']",0.4105257220755615
display,display_cluster1,display_c1_5757f2fe8b1b4b559ee60daa6185f65_2,2,"['display_5757f2fe8b1b4b559ee60daa6185f65_010.png', 'display_5757f2fe8b1b4b559ee60daa6185f65_011.png', 'display_25df40f2502c6bc2b2fee0e811c64fd3_012.png']",0.4482381957788417
display,display_cluster1,display_c1_b90e7ec58327059e20327f464fa1f012_0,2,"['display_b90e7ec58327059e20327f464fa1f012_004.png', 'display_b90e7ec58327059e20327f464fa1f012_000.png', 'display_d41ff8cc1f08db6341d8f14d547541e_013.png']",0.3885583906658743
display,display_cluster1,display_c1_b90e7ec58327059e20327f464fa1f012_1,1,"['display_b90e7ec58327059e20327f464fa1f012_006.png', 'display_56a247c3688af350723edebb30e0215f_013.png', 'display_b90e7ec58327059e20327f464fa1f012_008.png']",0.2719134360128742
display,display_cluster1,display_c1_b90e7ec58327059e20327f464fa1f012_2,2,"['display_b90e7ec58327059e20327f464fa1f012_002.png', 'display_b90e7ec58327059e20327f464fa1f012_010.png', 'display_2bd7f9ea0c695a309c739d3276070b8b_011.png']",0.30972915841186155
display,display_cluster1,display_c1_f3004c5b38bbc0e445804144dab4dd66_0,0,"['display_602570deed9cebea66ae7844c5fcdd1f_000.png', 'display_f3004c5b38bbc0e445804144dab4dd66_007.png', 'display_f3004c5b38bbc0e445804144dab4dd66_003.png']",0.3501459998824181
display,display_cluster1,display_c1_f3004c5b38bbc0e445804144dab4dd66_1,1,"['display_f3004c5b38bbc0e445804144dab4dd66_005.png', 'display_840dfd5a8a5ad3f31db54d45f574231f_013.png', 'display_f3004c5b38bbc0e445804144dab4dd66_003.png']",0.355529909397283
display,display_cluster1,display_c1_f3004c5b38bbc0e445804144dab4dd66_2,0,"['display_5664e1d072c3f39dc39fc02d4c9e2419_014.png', 'display_f3004c5b38bbc0e445804144dab4dd66_008.png', 'display_f3004c5b38bbc0e445804144dab4dd66_002.png']",0.3237290105981746
display,display_cluster1,display_c1_b72579335543691423c841f9d5051936_0,2,"['display_b72579335543691423c841f9d5051936_014.png', 'display_b72579335543691423c841f9d5051936_008.png', 'display_bb01397739208d30d39a67ea53079d95_012.png']",0.4295623127823802
display,display_cluster1,display_c1_b72579335543691423c841f9d5051936_1,2,"['display_b72579335543691423c841f9d5051936_007.png', 'display_b72579335543691423c841f9d5051936_014.png', 'display_318d349c03f0926e9b72ce7a99d3dedb_007.png']",0.43526269529234685
display,display_cluster1,display_c1_b72579335543691423c841f9d5051936_2,0,"['display_d854bf9f589e5a6e69a98c3ec2f88e7d_000.png', 'display_b72579335543691423c841f9d5051936_009.png', 'display_b72579335543691423c841f9d5051936_000.png']",0.43438148918878583
display,display_cluster1,display_c1_eb75ac8723230375d465c64f5322e86_0,1,"['display_eb75ac8723230375d465c64f5322e86_003.png', 'display_66a71f2cb778aa726321867cfa9ee57c_003.png', 'display_eb75ac8723230375d465c64f5322e86_010.png']",0.3483452988170117
display,display_cluster1,display_c1_eb75ac8723230375d465c64f5322e86_1,0,"['display_b3ed6cea7ecd3f56e481cbc0aafd242a_000.png', 'display_eb75ac8723230375d465c64f5322e86_004.png', 'display_eb75ac8723230375d465c64f5322e86_012.png']",0.416786884290262
display,display_cluster1,display_c1_eb75ac8723230375d465c64f5322e86_2,1,"['display_eb75ac8723230375d465c64f5322e86_003.png', 'display_bae43dafa75f827f4375bc8943daa105_010.png', 'display_eb75ac8723230375d465c64f5322e86_008.png']",0.21209774830316186
display,display_cluster1,display_c1_9de3c0365edd0c0b3e487c876d55197b_0,0,"['display_d854bf9f589e5a6e69a98c3ec2f88e7d_001.png', 'display_9de3c0365edd0c0b3e487c876d55197b_007.png', 'display_9de3c0365edd0c0b3e487c876d55197b_001.png']",0.12264040541247279
display,display_cluster1,display_c1_9de3c0365edd0c0b3e487c876d55197b_1,0,"['display_840dfd5a8a5ad3f31db54d45f574231f_002.png', 'display_9de3c0365edd0c0b3e487c876d55197b_010.png', 'display_9de3c0365edd0c0b3e487c876d55197b_002.png']",0.26120279395960155
display,display_cluster1,display_c1_9de3c0365edd0c0b3e487c876d55197b_2,2,"['display_9de3c0365edd0c0b3e487c876d55197b_001.png', 'display_9de3c0365edd0c0b3e487c876d55197b_005.png', 'display_830b29f6fe5d9e51542a2cfb40957ec8_001.png']",0.18176614299351224
display,display_cluster1,display_c1_bae43dafa75f827f4375bc8943daa105_0,1,"['display_bae43dafa75f827f4375bc8943daa105_003.png', 'display_586b4ef8eb5a59b39bd9aec93599c5cd_009.png', 'display_bae43dafa75f827f4375bc8943daa105_005.png']",0.45328975221450696
display,display_cluster1,display_c1_bae43dafa75f827f4375bc8943daa105_1,1,"['display_bae43dafa75f827f4375bc8943daa105_012.png', 'display_eb75ac8723230375d465c64f5322e86_001.png', 'display_bae43dafa75f827f4375bc8943daa105_005.png']",0.21209774830316186
display,display_cluster1,display_c1_bae43dafa75f827f4375bc8943daa105_2,1,"['display_bae43dafa75f827f4375bc8943daa105_005.png', 'display_eb75ac8723230375d465c64f5322e86_013.png', 'display_bae43dafa75f827f4375bc8943daa105_000.png']",0.21209774830316186
display,display_cluster1,display_c1_d85f501bf76933c609d7d8d27dbba7f_0,2,"['display_d85f501bf76933c609d7d8d27dbba7f_001.png', 'display_d85f501bf76933c609d7d8d27dbba7f_009.png', 'display_602570deed9cebea66ae7844c5fcdd1f_013.png']",0.3913797011984407
display,display_cluster1,display_c1_d85f501bf76933c609d7d8d27dbba7f_1,1,"['display_d85f501bf76933c609d7d8d27dbba7f_010.png', 'display_5757f2fe8b1b4b559ee60daa6185f65_014.png', 'display_d85f501bf76933c609d7d8d27dbba7f_006.png']",0.44559567959524715
display,display_cluster1,display_c1_d85f501bf76933c609d7d8d27dbba7f_2,2,"['display_d85f501bf76933c609d7d8d27dbba7f_004.png', 'display_d85f501bf76933c609d7d8d27dbba7f_003.png', 'display_602570deed9cebea66ae7844c5fcdd1f_003.png']",0.3913797011984407
display,display_cluster1,display_c1_9e087d56d1264f0bae8d825afe55a6fb_0,1,"['display_9e087d56d1264f0bae8d825afe55a6fb_009.png', 'display_be2018563a5bf1a088fe6ee2419d9481_004.png', 'display_9e087d56d1264f0bae8d825afe55a6fb_010.png']",0.2927665918375315
display,display_cluster1,display_c1_9e087d56d1264f0bae8d825afe55a6fb_1,2,"['display_9e087d56d1264f0bae8d825afe55a6fb_012.png', 'display_9e087d56d1264f0bae8d825afe55a6fb_006.png', 'display_c8d02bdfb32767648e4cc49dd8a5f1a_004.png']",0.3650731157835845
display,display_cluster1,display_c1_9e087d56d1264f0bae8d825afe55a6fb_2,1,"['display_9e087d56d1264f0bae8d825afe55a6fb_005.png', 'display_c8d02bdfb32767648e4cc49dd8a5f1a_001.png', 'display_9e087d56d1264f0bae8d825afe55a6fb_007.png']",0.3650731157835845
display,display_cluster1,display_c1_12c1b3fa24cce3e75745b9fe8da12812_0,0,"['display_9de3c0365edd0c0b3e487c876d55197b_005.png', 'display_12c1b3fa24cce3e75745b9fe8da12812_003.png', 'display_12c1b3fa24cce3e75745b9fe8da12812_008.png']",0.1675388073284021
display,display_cluster1,display_c1_12c1b3fa24cce3e75745b9fe8da12812_1,2,"['display_12c1b3fa24cce3e75745b9fe8da12812_014.png', 'display_12c1b3fa24cce3e75745b9fe8da12812_001.png', 'display_7a2d9d3d185cff794b85c79082892df6_010.png']",0.2701517708178167
display,display_cluster1,display_c1_12c1b3fa24cce3e75745b9fe8da12812_2,2,"['display_12c1b3fa24cce3e75745b9fe8da12812_013.png', 'display_12c1b3fa24cce3e75745b9fe8da12812_008.png', 'display_144ab629198c837eeeb8d422649e5f2b_014.png']",0.3476257859244405
display,display_cluster1,display_c1_586b4ef8eb5a59b39bd9aec93599c5cd_0,0,"['display_f7623667b09f2737a10a38d9fc3b0d4e_009.png', 'display_586b4ef8eb5a59b39bd9aec93599c5cd_001.png', 'display_586b4ef8eb5a59b39bd9aec93599c5cd_008.png']",0.3559384487822441
display,display_cluster1,display_c1_586b4ef8eb5a59b39bd9aec93599c5cd_1,1,"['display_586b4ef8eb5a59b39bd9aec93599c5cd_012.png', 'display_f7623667b09f2737a10a38d9fc3b0d4e_014.png', 'display_586b4ef8eb5a59b39bd9aec93599c5cd_014.png']",0.3559384487822441
display,display_cluster1,display_c1_586b4ef8eb5a59b39bd9aec93599c5cd_2,2,"['display_586b4ef8eb5a59b39bd9aec93599c5cd_012.png', 'display_586b4ef8eb5a59b39bd9aec93599c5cd_007.png', 'display_df2f0bef5a669d6262c440075d5ed193_006.png']",0.28272348832101146
display,display_cluster1,display_c1_c57bb5a71ebcece8751bb40f9a4c6ba5_0,0,"['display_66a71f2cb778aa726321867cfa9ee57c_001.png', 'display_c57bb5a71ebcece8751bb40f9a4c6ba5_008.png', 'display_c57bb5a71ebcece8751bb40f9a4c6ba5_010.png']",0.41145093867628046
display,display_cluster1,display_c1_c57bb5a71ebcece8751bb40f9a4c6ba5_1,2,"['display_c57bb5a71ebcece8751bb40f9a4c6ba5_009.png', 'display_c57bb5a71ebcece8751bb40f9a4c6ba5_012.png', 'display_8399366b1dbe22edcb349a60fd15aa15_000.png']",0.49246970008871693
display,display_cluster1,display_c1_c57bb5a71ebcece8751bb40f9a4c6ba5_2,0,"['display_e7409303fa52f74b98de02aebd38a1f0_005.png', 'display_c57bb5a71ebcece8751bb40f9a4c6ba5_007.png', 'display_c57bb5a71ebcece8751bb40f9a4c6ba5_008.png']",0.5007300004225661
display,display_cluster1,display_c1_8399366b1dbe22edcb349a60fd15aa15_0,0,"['display_25df40f2502c6bc2b2fee0e811c64fd3_007.png', 'display_8399366b1dbe22edcb349a60fd15aa15_014.png', 'display_8399366b1dbe22edcb349a60fd15aa15_004.png']",0.4090102880242634
display,display_cluster1,display_c1_8399366b1dbe22edcb349a60fd15aa15_1,1,"['display_8399366b1dbe22edcb349a60fd15aa15_005.png', 'display_25df40f2502c6bc2b2fee0e811c64fd3_010.png', 'display_8399366b1dbe22edcb349a60fd15aa15_002.png']",0.4090102880242634
display,display_cluster1,display_c1_8399366b1dbe22edcb349a60fd15aa15_2,1,"['display_8399366b1dbe22edcb349a60fd15aa15_009.png', 'display_5bd1493a07c13d675f1b26547b9ff327_006.png', 'display_8399366b1dbe22edcb349a60fd15aa15_001.png']",0.1282286040970848
display,display_cluster1,display_c1_f7623667b09f2737a10a38d9fc3b0d4e_0,0,"['display_d854bf9f589e5a6e69a98c3ec2f88e7d_009.png', 'display_f7623667b09f2737a10a38d9fc3b0d4e_002.png', 'display_f7623667b09f2737a10a38d9fc3b0d4e_006.png']",0.2649634297342651
